X,Y,z,dx,dz,dyaw,dt,,観測x,観測y,ヤコビx,ヤコビy,,観測x-ヤコビx,観測y-ヤコビy,
187.963,-168.666,1.15029,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-5.28499,8.13855,-7.23936,,5.73819e+10,1.95437,
174.827,-115.631,1.15444,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-3.9936,7.10822,-4.65447,,5.73819e+10,0.660873,
176.338,-158.155,1.13838,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-6.15481,7.23523,-6.42549,,5.73819e+10,0.270679,
175.088,-159.17,1.14163,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-6.09247,7.13776,-6.4243,,5.73819e+10,0.331825,
178.61,-164.72,1.17871,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-5.02116,7.37854,-6.73928,,5.73819e+10,1.71812,
186.63,-170.064,1.15681,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-5.38263,8.02588,-7.2488,,5.73819e+10,1.86617,
176.411,-160.671,1.14218,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-5.22098,7.23785,-6.52738,,5.73819e+10,1.3064,
-149.985,-67.6467,0.731281,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.99664,3.43196,1.51579,,5.73819e+10,0.480858,
-54.865,-69.6333,2.09591,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.601105,0.527802,0.580002,,5.73819e+10,0.0211029,
34.8207,-152.845,2.27738,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.59405,0.40329,-1.45948,,5.73819e+10,-1.13457,
-20.18,-125.926,1.92566,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.105339,0.092804,0.137054,,5.73819e+10,-0.0317154,
36.1743,-133.995,2.34718,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.14854,0.42337,-1.30603,,5.73819e+10,0.157486,
-143.92,-66.7888,0.725056,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.83234,3.1102,1.41032,,5.73819e+10,0.422028,
34.4621,-151.989,2.29632,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.15438,0.396667,-1.43714,,5.73819e+10,0.282757,
-20.18,-125.926,1.92566,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.105339,0.092804,0.137054,,5.73819e+10,-0.0317154,
37.4951,-134.092,2.33456,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.2488,0.446747,-1.34449,,5.73819e+10,0.0956841,
-158.153,-66.1453,0.726695,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.65628,3.8678,1.58788,,5.73819e+10,0.0684052,
-134.741,-63.7424,0.715927,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.490463,2.65321,1.22149,,5.73819e+10,-0.731026,
-158.615,-64.1634,0.726091,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.65541,3.89261,1.54585,,5.73819e+10,0.109558,
-1.99835,-128.343,2.12259,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.399899,0.0662231,-0.295631,,5.73819e+10,-0.104267,
34.8207,-152.845,2.27738,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-2.59405,0.40329,-1.45948,,5.73819e+10,-1.13457,
-0.226898,-178.383,2.06999,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.480729,0.0701904,-0.486928,,5.73819e+10,0.00619888,
-157.162,-60.7829,0.725663,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.6012,3.81081,1.4463,,5.73819e+10,0.154892,
-147.159,-72.5594,0.718161,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.88357,3.26357,1.57407,,5.73819e+10,0.309502,
-16.89,-126.168,1.923,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0934143,0.0779419,0.0530434,,5.73819e+10,0.0403709,
43.4842,-153.49,2.20285,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.914398,0.565765,-1.74706,,5.73819e+10,0.832657,
98.1723,43.3754,1.54456,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.06355,2.38074,1.02057,,5.73819e+10,0.042984,
42.6137,48.2042,1.61931,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.736145,0.58847,0.58551,,5.73819e+10,0.150635,
-2.46115,132.496,1.6301,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.889557,0.0634155,0.401184,,5.73819e+10,0.488373,
16.7144,79.7914,1.54422,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.775757,0.189453,0.565979,,5.73819e+10,0.209778,
182.492,-137.829,1.12461,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-5.52145,7.72314,-5.77937,,5.73819e+10,0.257923,
169.588,-143.099,1.18552,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-6.99824,6.69598,-5.59018,,5.73819e+10,-1.40806,
108.7,-39.439,1.69479,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.626953,2.82349,-0.998718,,5.73819e+10,0.371765,
66.1525,27.342,1.91098,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.419891,1.15271,0.447159,,5.73819e+10,-0.0272675,
38.3344,64.618,1.53278,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.836395,0.511078,0.74202,,5.73819e+10,0.0943756,
32.1982,18.4082,2.13799,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0201263,0.366516,0.169067,,5.73819e+10,-0.148941,
32.2019,17.1828,2.14513,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.0111389,0.366302,0.157669,,5.73819e+10,-0.14653,
77.9944,32.265,1.81616,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.268005,1.54501,0.609833,,5.73819e+10,-0.341827,
20.4543,23.45,2.06393,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-0.0189514,0.212189,0.162064,,5.73819e+10,-0.181015,
38.3344,64.618,1.53278,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.836395,0.511078,0.74202,,5.73819e+10,0.0943756,
-151.668,-65.8506,0.726315,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,2.13421,3.51302,1.49436,,5.73819e+10,0.639847,
-160.901,-61.9343,0.725045,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.3251,4.02008,1.52001,,5.73819e+10,-0.194908,
-159.606,-73.2691,0.729461,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.21139,3.95421,1.78255,,5.73819e+10,-0.571167,
-159.485,-71.5509,0.728536,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.19143,3.94579,1.7383,,5.73819e+10,-0.546867,
-151.906,-63.3067,0.726099,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.57478,3.52536,1.43952,,5.73819e+10,0.135254,
-81.3573,-32.0898,0.841493,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,-1.79948,0.851212,0.307693,,5.73819e+10,-2.10718,
-14.7155,-131.368,1.9161,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.137028,0.0704041,-0.00382614,,5.73819e+10,0.140854,
-115.851,-37.1652,0.761845,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,0.646835,1.90565,0.588516,,5.73819e+10,0.0583191,
-108.538,-108.479,0.737984,-0.000406412,0.00574517,0.0706221,0.0702101,,5.73819e+10,1.3512,1.60326,1.53124,,5.73819e+10,-0.180046,
