283,-137,0.997374,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.21637,0.713627,-2.24854,1.08866,
-105,-130,1.49635,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.815964,0.791645,0.563203,0.697023,
-218,-109,0.802726,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-3.21413,0.132431,2.18026,1.08996,
210,-107,1.23329,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,0.532227,1.15041,-1.35015,0.688065,
-147,-86,0.939908,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.753479,1.10042,1.25443,0.733705,
281,-46,1.00314,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.83649,1.10318,-2.21985,0.363439,
-76,-21,2.46683,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.461853,1.21272,0.247552,0.0683567,
-77,18,2.29553,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.41922,1.29507,0.269437,-0.0629451,
98,58,2.39111,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,0.429108,1.81068,-0.325096,-0.192504,
-237,96,-inf,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-3.50161,2.37656,0.012534,-0.00504563,
-213,96,-inf,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-2.82776,2.2663,0.0101389,-0.00453468,
210,-107,1.23329,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,0.532227,1.15041,-1.35015,0.688065,
311.25,-60.75,0.942385,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-4.98395,2.34235,-2.61653,0.510755,
281.25,-45.75,1.00314,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.80426,1.14621,-2.22181,0.361462,
-75,-22,2.47567,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.459961,1.20712,0.243412,0.0713525,
-80,-17,2.28877,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.44136,1.1232,0.280804,0.0596342,
-77.5,18,2.27383,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.423767,1.31052,0.273768,-0.0635447,
97.5,58,2.40148,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,0.416962,1.81244,-0.322043,-0.191674,
283.75,-137,0.997374,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.24341,0.755795,-2.25445,1.08864,
280.625,-126.062,1.01512,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.15033,0.794827,-2.19053,0.984164,
318.125,-124.5,0.875031,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.95459,0.62804,-2.88139,1.12778,
280.625,-118.25,1.0201,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.15656,0.874756,-2.17975,0.918629,
-217.812,-107.312,0.799095,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-3.41228,0.0765991,2.18823,1.07793,
-55.3125,-74.5,2.08393,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.400879,1.07571,0.212885,0.286489,
-80.3125,-16.6875,2.26414,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.434723,1.09946,0.284955,0.0591726,
-78.75,16.125,2.26433,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.441483,1.30064,0.279364,-0.0571676,
284.141,-136.219,0.993324,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.25421,0.7645,-2.26681,1.08686,
-53.75,-73.7188,2.1606,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.448059,1.08968,0.199543,0.273431,
290,-42.4688,0.969707,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,1.84198,1.08856,-2.36998,0.347113,
92.7344,-36.6094,3.80887,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.0375671,1.12779,-0.192445,0.0760261,
-28.3594,-20.9844,2.58701,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.0977173,1.23625,0.0879078,0.0649274,
-81.0938,-17.0781,2.26604,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.442566,1.10207,0.2875,0.0605102,
63.4375,10.2656,3.2663,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,0.0256653,1.16888,-0.154108,-0.0249615,
-40.0781,70.8125,1.61806,6.20026e-07,0.00798814,-7.76183e-05,0.0698629,,-0.613037,1.80536,0.198428,-0.35022,
-63,-26,2.46109,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-0.399994,-1.31396,0.0974065,0.0400119,
-216,98,-inf,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-3.07616,0.0638428,0.0401685,-0.0180889,
-221,101,-inf,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-3.21783,0.10968,0.0420356,-0.0190742,
-123,108,0.954299,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-2.20865,0.30365,0.484712,-0.424986,
282.5,-44.5,1.00211,1.09314e-06,0.00365492,-0.000299089,0.0891816,,1.95569,-1.35599,-0.961461,0.151559,
37.5,-13.25,3.81259,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-0.0751648,-1.27316,-0.034348,0.0122774,
147.5,18,2.19091,1.09314e-06,0.00365492,-0.000299089,0.0891816,,0.416351,-0.886749,-0.226998,-0.0277592,
-123.75,108,0.956041,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-2.24586,0.30423,0.486878,-0.424302,
-20,120.5,2.02419,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-0.687988,0.358978,0.0369423,-0.219637,
285.312,-135.438,0.988112,1.09314e-06,0.00365492,-0.000299089,0.0891816,,2.56818,-2.236,-0.985091,0.467947,
291.562,-132.312,0.974905,1.09314e-06,0.00365492,-0.000299089,0.0891816,,2.85638,-2.3269,-1.01973,0.463074,
282.188,-126.062,1.00933,1.09314e-06,0.00365492,-0.000299089,0.0891816,,2.56683,-2.08067,-0.953113,0.42609,
-220.938,-107.312,0.785605,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-3.01073,-2.39772,1.07038,0.519517,
-63.125,-26.0625,2.46036,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-0.385712,-1.31406,0.0976332,0.0401223,
38.4375,-13.5625,3.81349,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-0.0715637,-1.30276,-0.0351772,0.0125531,
-220.938,100.5,-inf,1.09314e-06,0.00365492,-0.000299089,0.0891816,,-3.21346,0.0644226,0.042012,-0.0189744,
286.094,-136.219,0.980516,1.09314e-06,0.00365492,-0.000299089,0.0891816,,2.60809,-2.25832,-0.995795,0.474459,
282.188,-126.453,1.00933,1.09314e-06,0.00365492,-0.000299089,0.0891816,,2.57501,-2.0933,-0.953113,0.42741,
-123,-63,1.22018,2.75894e-05,0.0190817,-0.00144586,0.168287,,-1.98642,-1.80336,1.99538,1.01723,
283,-36,0.992229,2.75894e-05,0.0190817,-0.00144586,0.168287,,2.74652,-0.940048,-5.10039,0.650234,
-78,18,2.24135,2.75894e-05,0.0190817,-0.00144586,0.168287,,-0.830078,-0.907288,0.694938,-0.159042,
-221,96,-inf,2.75894e-05,0.0190817,-0.00144586,0.168287,,-4.8409,0.828247,0.203209,-0.0876437,
-217,98,-inf,2.75894e-05,0.0190817,-0.00144586,0.168287,,-4.77149,0.897003,0.195971,-0.0878502,
53,154,2.2404,2.75894e-05,0.0190817,-0.00144586,0.168287,,0.559052,3.61935,-0.434045,-1.27791,
-243.75,-154.5,0.679556,2.75894e-05,0.0190817,-0.00144586,0.168287,,-5.47805,-3.83933,7.10551,4.49388,
283.75,-45.75,0.994099,2.75894e-05,0.0190817,-0.00144586,0.168287,,2.89667,-0.997345,-5.10281,0.824543,
283.75,-37,0.991984,2.75894e-05,0.0190817,-0.00144586,0.168287,,2.80579,-0.922745,-5.1144,0.668357,
188.75,49.25,1.32229,2.75894e-05,0.0190817,-0.00144586,0.168287,,1.26599,-0.214951,-2.56789,-0.672315,
-201.25,99.25,0.667582,2.75894e-05,0.0190817,-0.00144586,0.168287,,-4.31676,0.988159,5.93562,-2.91941,
-144.375,-72.9375,1.02528,2.75894e-05,0.0190817,-0.00144586,0.168287,,-2.27621,-1.82973,2.78395,1.40095,
