206,-87,0.973179,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.34296,1.21148,0.582593,-0.243501,
179,-63,1.66532,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.18103,0.8563,0.459202,-0.159595,
-61,-51,2.02866,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.84799,0.845016,0.0730723,0.0563445,
-47,-38,2.47831,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.79535,1.52197,0.0460155,0.0326587,
114,28,1.97977,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.69595,0.940033,0.184769,0.0439847,
217,36,1.48268,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.26233,0.588837,0.676233,0.111224,
-182,53,1.02841,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.59546,1.36005,0.574511,-0.165558,
-173.75,-98.25,1.13232,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.41287,0.497498,0.521363,0.291459,
-2.5,-63.25,2.43615,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.79932,0.97245,0.00607738,0.0114102,
-93.75,-57,1.59106,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.9254,1.36688,0.160761,0.0942355,
-46.25,-38.25,2.47631,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.80878,1.57111,0.0448451,0.0324385,
-52.5,15.5,2.17614,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.87726,1.00639,0.056219,-0.0149275,
112.5,28,2.02586,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.7403,0.961319,0.180268,0.043453,
216.25,36.75,1.47857,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.27802,0.733612,0.671293,0.113096,
211.875,-97.9375,0.882451,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.29889,0.941414,0.610417,-0.279343,
-170.938,-93.25,1.16119,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.37567,0.747765,0.504344,0.271901,
179.062,-62,1.6778,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.1817,0.805595,0.459806,-0.157217,
30.625,-49.5,3.30036,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.97952,0.664246,0.0167065,-0.018022,
-77.1875,-30.75,1.76736,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.93839,0.946274,0.112085,0.0423709,
-20.9375,6.75,3.25313,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.72726,1.01755,0.0145009,-0.00288261,
113.438,28.625,2.00303,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.86539,0.937302,0.183134,0.0447781,
-181.875,53.625,1.02841,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-2.61024,1.35902,0.573772,-0.167408,
65.3906,-138.172,2.94169,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.81033,0.803284,0.0633649,-0.1221,
-43.9844,-38.5625,2.49508,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.46222,1.60115,0.0413495,0.0313251,
-77.1875,-30.75,1.76736,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.93839,0.946274,0.112085,0.0423709,
-20.5469,6.35938,3.25313,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.74182,1.08156,0.0142111,-0.00267775,
-32.2656,10.2656,2.44083,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.77182,1.08096,0.0261451,-0.00652839,
-53.75,14.1719,2.09045,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.87869,1.01135,0.0588144,-0.0140121,
-49.8438,18.0781,2.35295,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.88779,1.06935,0.051015,-0.0164589,
112.266,27.8438,2.01363,1.85563e-06,0.000346211,-0.00535978,0.0395113,,-1.7887,0.971878,0.179387,0.0430817,
-87,173,1.39414,1.26513e-05,0.012113,-0.00104444,0.139564,,-2.66249,4.667,0.782707,-1.54803,
211.75,30.5,1.52692,1.26513e-05,0.012113,-0.00104444,0.139564,,1.48552,0.488876,-1.54205,-0.222682,
142.062,23.9375,1.89759,1.26513e-05,0.012113,-0.00104444,0.139564,,0.767193,0.497833,-0.843233,-0.142654,
210.812,31.75,1.52083,1.26513e-05,0.012113,-0.00104444,0.139564,,1.46241,0.537735,-1.54249,-0.232906,
-158,154,1.15217,8.08024e-07,0.00707646,-0.000114185,0.119417,,-3.15195,3.10159,0.97892,-0.953787,
216,32,1.47969,8.08024e-07,0.00707646,-0.000114185,0.119417,,1.33392,0.838364,-1.01747,-0.150782,
215.25,31.75,1.48894,8.08024e-07,0.00707646,-0.000114185,0.119417,,1.29958,0.799042,-1.0076,-0.148668,
170.25,43,1.52402,8.08024e-07,0.00707646,-0.000114185,0.119417,,1.14761,0.831787,-0.780764,-0.197273,
