X,Y,z,dx,dz,dyaw,dt,,観測x,観測y,ヤコビx,ヤコビy,,観測x-ヤコビx,観測y-ヤコビy,
-177.958,-174.196,0.816622,-0.00036694,0.00948231,0.038678,0.070772,,14.9807,1.79162,14.9711,1.40301,,0.00959778,0.388609,
-175.836,-146.157,0.817957,-0.00036694,0.00948231,0.038678,0.070772,,14.8822,1.46299,14.9161,1.14568,,-0.033844,0.31731,
-173.777,-180.667,0.820056,-0.00036694,0.00948231,0.038678,0.070772,,14.9791,1.82149,14.8656,1.38046,,0.113556,0.441029,
-136.515,-158.326,0.887106,-0.00036694,0.00948231,0.038678,0.070772,,14.3143,1.19499,14.138,0.696165,,0.176361,0.498821,
15.5625,-120.386,1.35636,-0.00036694,0.00948231,0.038678,0.070772,,13.2558,-0.533966,13.6731,-1.04866,,-0.417328,0.514694,
219.156,-52.2299,3.19407,-0.00036694,0.00948231,0.038678,0.070772,,19.1085,-1.06532,19.4957,-1.41998,,-0.387207,0.35466,
9.43341,-128.529,1.28224,-0.00036694,0.00948231,0.038678,0.070772,,13.2022,-0.693272,13.6172,-1.08448,,-0.414978,0.391205,
168.894,-50.0503,2.44468,-0.00036694,0.00948231,0.038678,0.070772,,16.0444,-0.368286,17.3448,-1.12828,,-1.30048,0.759995,
226.239,-8.33188,2.91452,-0.00036694,0.00948231,0.038678,0.070772,,19.1595,0.0867157,19.9297,-0.235413,,-0.770203,0.322128,
221.053,-49.0183,3.48179,-0.00036694,0.00948231,0.038678,0.070772,,19.103,-1.04164,19.5394,-1.33093,,-0.43634,0.289291,
12.5044,-115.768,1.37676,-0.00036694,0.00948231,0.038678,0.070772,,13.266,-0.527832,13.641,-0.957314,,-0.374939,0.429482,
230.933,-3.28844,2.81672,-0.00036694,0.00948231,0.038678,0.070772,,19.3033,0.518692,20.2083,-0.094986,,-0.904907,0.613678,
208.287,-53.0702,2.6245,-0.00036694,0.00948231,0.038678,0.070772,,17.972,-1.45966,19.0842,-1.41328,,-1.11218,-0.0463715,
185.03,-45.0552,2.45359,-0.00036694,0.00948231,0.038678,0.070772,,15.9615,-0.621338,18.0359,-1.09538,,-2.07434,0.474045,
-79.3747,-97.922,0.919556,-0.00036694,0.00948231,0.038678,0.070772,,13.3854,0.231026,13.4154,-0.150826,,-0.0300293,0.381851,
170.033,-50.2462,2.4566,-0.00036694,0.00948231,0.038678,0.070772,,16.2717,-0.316071,17.3887,-1.13808,,-1.117,0.822006,
13.69,-121.471,1.33107,-0.00036694,0.00948231,0.038678,0.070772,,13.2595,-0.545731,13.6558,-1.04911,,-0.396301,0.50338,
226.796,-7.38718,2.90064,-0.00036694,0.00948231,0.038678,0.070772,,19.181,0.0937653,19.963,-0.20929,,-0.781921,0.303055,
219.156,-52.2299,3.19407,-0.00036694,0.00948231,0.038678,0.070772,,19.1085,-1.06532,19.4957,-1.41998,,-0.387207,0.35466,
203.383,-56.8511,2.61551,-0.00036694,0.00948231,0.038678,0.070772,,17.9072,-1.65411,18.8459,-1.48387,,-0.938721,-0.170242,
-79.9991,-165.822,0.90529,-0.00036694,0.00948231,0.038678,0.070772,,13.3656,0.929901,13.407,-0.27091,,-0.0413818,1.20081,
229.86,-3.34894,2.84464,-0.00036694,0.00948231,0.038678,0.070772,,19.282,0.493088,20.1424,-0.0962372,,-0.860413,0.589325,
218.838,-49.9545,3.36872,-0.00036694,0.00948231,0.038678,0.070772,,19.0332,-1.05334,19.4457,-1.34869,,-0.412476,0.295349,
9.43341,-128.529,1.28224,-0.00036694,0.00948231,0.038678,0.070772,,13.2022,-0.693272,13.6172,-1.08448,,-0.414978,0.391205,
196.978,-58.0827,2.67012,-0.00036694,0.00948231,0.038678,0.070772,,18.3828,-1.53596,18.5247,-1.4706,,-0.141907,-0.0653687,
-83.1012,-163.108,0.904761,-0.00036694,0.00948231,0.038678,0.070772,,13.4458,0.660723,13.4299,-0.211561,,0.0158997,0.872284,
167.378,-47.3594,2.40355,-0.00036694,0.00948231,0.038678,0.070772,,15.762,-0.401718,17.2937,-1.06284,,-1.53174,0.661118,
216.758,-54.4817,3.08504,-0.00036694,0.00948231,0.038678,0.070772,,19.0181,-1.08865,19.3958,-1.47249,,-0.377747,0.383835,
198.269,-58.1367,2.67403,-0.00036694,0.00948231,0.038678,0.070772,,18.3574,-1.51468,18.5847,-1.47995,,-0.227234,-0.034729,
13.69,-121.471,1.33107,-0.00036694,0.00948231,0.038678,0.070772,,13.2595,-0.545731,13.6558,-1.04911,,-0.396301,0.50338,
-89.9802,-169.716,0.912707,-0.00036694,0.00948231,0.038678,0.070772,,13.4332,0.583647,13.4976,-0.0756321,,-0.0643921,0.659279,
9.97427,-123.73,1.31564,-0.00036694,0.00948231,0.038678,0.070772,,13.2646,-0.557594,13.6205,-1.02814,,-0.355804,0.470551,
52.269,-105.71,1.69293,-0.00036694,0.00948231,0.038678,0.070772,,13.7579,-0.716515,14.1322,-1.2027,,-0.374298,0.486183,
9.51288,-129.266,1.27134,-0.00036694,0.00948231,0.038678,0.070772,,13.1969,-0.698521,13.6185,-1.10002,,-0.421631,0.401501,
11.3962,-123.338,1.31846,-0.00036694,0.00948231,0.038678,0.070772,,13.2483,-0.529854,13.6339,-1.04237,,-0.38562,0.512512,
170.033,-50.2462,2.4566,-0.00036694,0.00948231,0.038678,0.070772,,16.2717,-0.316071,17.3887,-1.13808,,-1.117,0.822006,
53.2345,-108.118,1.69824,-0.00036694,0.00948231,0.038678,0.070772,,13.7423,-0.711166,14.1479,-1.23973,,-0.405609,0.528564,
205.478,-56.1067,2.6546,-0.00036694,0.00948231,0.038678,0.070772,,18.0249,-1.61383,18.9372,-1.47443,,-0.912292,-0.139404,
12.6452,-122.722,1.3235,-0.00036694,0.00948231,0.038678,0.070772,,13.2634,-0.56366,13.6458,-1.05074,,-0.382446,0.487083,
-160.584,-52.3141,0.838662,-0.00036694,0.00948231,0.038678,0.070772,,14.477,0.473053,14.5718,0.336868,,-0.0947723,0.136185,
-162.624,-117.827,0.839418,-0.00036694,0.00948231,0.038678,0.070772,,15.0478,1.19005,14.6232,0.786491,,0.424591,0.403557,
-161.756,-107.383,0.832648,-0.00036694,0.00948231,0.038678,0.070772,,14.9882,1.12699,14.5871,0.696617,,0.401108,0.430374,
-123.156,48.2733,0.909694,-0.00036694,0.00948231,0.038678,0.070772,,13.738,-0.19632,13.9301,-0.153809,,-0.192093,-0.042511,
-129.231,51.3674,0.911821,-0.00036694,0.00948231,0.038678,0.070772,,14.0083,-0.189682,14.0394,-0.199402,,-0.0310364,0.00971985,
-118.507,52.3109,0.928014,-0.00036694,0.00948231,0.038678,0.070772,,13.6442,-0.203568,13.8788,-0.150558,,-0.234543,-0.053009,
-125.964,53.3081,0.920878,-0.00036694,0.00948231,0.038678,0.070772,,13.7754,-0.194656,13.9941,-0.19313,,-0.218628,-0.00152588,
-123.162,53.2699,0.922959,-0.00036694,0.00948231,0.038678,0.070772,,13.7347,-0.197327,13.9486,-0.177734,,-0.213943,-0.0195923,
-122.177,55.2827,0.924497,-0.00036694,0.00948231,0.038678,0.070772,,13.7218,-0.197739,13.9341,-0.179382,,-0.212372,-0.0183563,
-163.384,-117.811,0.836449,-0.00036694,0.00948231,0.038678,0.070772,,15.0605,1.19397,14.6355,0.791573,,0.424957,0.402397,
-161.756,-107.383,0.832648,-0.00036694,0.00948231,0.038678,0.070772,,14.9882,1.12699,14.5871,0.696617,,0.401108,0.430374,
-118.515,51.3083,0.927616,-0.00036694,0.00948231,0.038678,0.070772,,13.6425,-0.203949,13.8784,-0.147491,,-0.235931,-0.0564575,
-129.872,52.4104,0.912957,-0.00036694,0.00948231,0.038678,0.070772,,14.0216,-0.188614,14.0527,-0.20784,,-0.0311432,0.0192261,
-127.151,52.3227,0.91731,-0.00036694,0.00948231,0.038678,0.070772,,13.8217,-0.194916,14.01,-0.194336,,-0.188248,-0.000579834,
-121.105,52.259,0.924426,-0.00036694,0.00948231,0.038678,0.070772,,13.6985,-0.200668,13.9162,-0.163345,,-0.217697,-0.037323,
-124.068,54.2842,0.922767,-0.00036694,0.00948231,0.038678,0.070772,,13.7449,-0.196213,13.9638,-0.186447,,-0.218964,-0.00976562,
-162.631,-108.399,0.830812,-0.00036694,0.00948231,0.038678,0.070772,,15.0209,1.15181,14.6044,0.71096,,0.416504,0.440849,
-128.404,51.3282,0.913873,-0.00036694,0.00948231,0.038678,0.070772,,13.9063,-0.193817,14.0274,-0.195755,,-0.121063,0.00193787,
-122.2,51.2599,0.921108,-0.00036694,0.00948231,0.038678,0.070772,,13.7219,-0.198624,13.9299,-0.164536,,-0.208023,-0.0340881,
-162.631,-108.399,0.830812,-0.00036694,0.00948231,0.038678,0.070772,,15.0209,1.15181,14.6044,0.71096,,0.416504,0.440849,
207.939,14.9756,2.45346,-0.00036694,0.00948231,0.038678,0.070772,,18.3571,0.612244,19.1193,0.402008,,-0.762207,0.210236,
144.641,-124.846,1.69917,-0.00036694,0.00948231,0.038678,0.070772,,15.8638,-2.23071,16.6566,-2.69226,,-0.792847,0.461555,
194.492,-57.3809,2.6592,-0.00036694,0.00948231,0.038678,0.070772,,18.3466,-1.53954,18.4112,-1.4379,,-0.0646362,-0.101639,
204.543,17.171,2.42116,-0.00036694,0.00948231,0.038678,0.070772,,18.2141,0.525497,18.962,0.455383,,-0.747864,0.0701141,
204.405,-49.9749,2.52739,-0.00036694,0.00948231,0.038678,0.070772,,17.9131,-1.64905,18.9215,-1.31636,,-1.00836,-0.332687,
207.939,14.9756,2.45346,-0.00036694,0.00948231,0.038678,0.070772,,18.3571,0.612244,19.1193,0.402008,,-0.762207,0.210236,
193.691,-55.3701,2.64871,-0.00036694,0.00948231,0.038678,0.070772,,18.2609,-1.56731,18.3767,-1.38339,,-0.115845,-0.183914,
265.062,-71.609,3.04215,-0.00036694,0.00948231,0.038678,0.070772,,21.363,-2.19599,22.1277,-2.32075,,-0.764648,0.124756,
202.884,16.7814,2.41959,-0.00036694,0.00948231,0.038678,0.070772,,18.1053,0.579758,18.8813,0.442017,,-0.77594,0.137741,
208.037,13.7987,2.47151,-0.00036694,0.00948231,0.038678,0.070772,,18.3655,0.643875,19.1183,0.370178,,-0.752808,0.273697,
264.045,-71.4713,3.00297,-0.00036694,0.00948231,0.038678,0.070772,,21.3058,-2.16633,22.0758,-2.31116,,-0.769958,0.144829,
214.225,-36.3174,2.43541,-0.00036694,0.00948231,0.038678,0.070772,,18.6274,-0.534592,19.443,-1.00117,,-0.815613,0.466583,
201.907,15.7155,2.42018,-0.00036694,0.00948231,0.038678,0.070772,,18.0811,0.614227,18.8336,0.412231,,-0.752502,0.201996,
213.832,0.887512,2.58103,-0.00036694,0.00948231,0.038678,0.070772,,18.8268,0.591476,19.3759,0.024231,,-0.549072,0.567245,
206.674,15.5302,2.43064,-0.00036694,0.00948231,0.038678,0.070772,,18.3069,0.621887,19.064,0.415283,,-0.757019,0.206604,
200.716,16.6344,2.41828,-0.00036694,0.00948231,0.038678,0.070772,,18.0319,0.604263,18.7766,0.434189,,-0.74469,0.170074,
91.8863,-8.91632,1.96628,-0.00036694,0.00948231,0.038678,0.070772,,14.0923,-0.00137329,14.9136,-0.13353,,-0.82132,0.132156,
97.8157,-16.8039,2.21152,-0.00036694,0.00948231,0.038678,0.070772,,14.1188,-0.00878906,15.0142,-0.253693,,-0.895416,0.244904,
89.9776,-12.6504,2.14043,-0.00036694,0.00948231,0.038678,0.070772,,14.0836,-0.020874,14.8307,-0.181824,,-0.747192,0.16095,
92.8884,-14.7236,2.12603,-0.00036694,0.00948231,0.038678,0.070772,,14.0971,-0.0162354,14.9052,-0.216812,,-0.808105,0.200577,
89.1316,-9.6394,1.97758,-0.00036694,0.00948231,0.038678,0.070772,,14.078,-0.0106659,14.8428,-0.141159,,-0.764771,0.130493,
89.1143,-13.6132,2.1465,-0.00036694,0.00948231,0.038678,0.070772,,14.0709,-0.0246887,14.8087,-0.194199,,-0.737854,0.16951,
91.9081,-14.6958,2.11725,-0.00036694,0.00948231,0.038678,0.070772,,14.0927,-0.0179749,14.8826,-0.215073,,-0.789917,0.197098,
90.9148,-8.87491,1.96482,-0.00036694,0.00948231,0.038678,0.070772,,14.095,-0.00242615,14.8896,-0.131989,,-0.794617,0.129562,
95.7615,-17.8086,2.22056,-0.00036694,0.00948231,0.038678,0.070772,,14.0973,-0.0197754,14.9598,-0.264511,,-0.862457,0.244736,
89.1143,-13.6132,2.1465,-0.00036694,0.00948231,0.038678,0.070772,,14.0709,-0.0246887,14.8087,-0.194199,,-0.737854,0.16951,
91.9081,-14.6958,2.11725,-0.00036694,0.00948231,0.038678,0.070772,,14.0927,-0.0179749,14.8826,-0.215073,,-0.789917,0.197098,
94.7611,-17.8086,2.22012,-0.00036694,0.00948231,0.038678,0.070772,,14.0923,-0.0181122,14.9345,-0.262558,,-0.842255,0.244446,
83.4785,-16.594,2.15982,-0.00036694,0.00948231,0.038678,0.070772,,14.0387,-0.016037,14.6741,-0.225937,,-0.635406,0.2099,
92.9151,-18.615,2.21869,-0.00036694,0.00948231,0.038678,0.070772,,14.0976,-0.0279388,14.8886,-0.270691,,-0.790985,0.242752,
88.3125,-13.5643,2.16099,-0.00036694,0.00948231,0.038678,0.070772,,14.063,-0.0261383,14.7868,-0.191895,,-0.723816,0.165756,
-168.436,74.5873,0.874247,-0.00036694,0.00948231,0.038678,0.070772,,13.8624,-0.447327,14.846,-0.579346,,-0.983673,0.132019,
-135.272,65.95,0.908238,-0.00036694,0.00948231,0.038678,0.070772,,14.0221,-0.363205,14.1476,-0.297333,,-0.125473,-0.0658722,
-78.73,175.013,1.0267,-0.00036694,0.00948231,0.038678,0.070772,,11.6107,2.14188,13.4955,0.093689,,-1.88483,2.04819,
176.225,21.5612,2.27101,-0.00036694,0.00948231,0.038678,0.070772,,29.0574,0.877884,17.7051,0.509918,,11.3523,0.367966,
181.387,-43.8281,2.37881,-0.00036694,0.00948231,0.038678,0.070772,,15.9551,-0.544891,17.8964,-1.05324,,-1.94128,0.508347,
-95.9949,79.1185,0.909361,-0.00036694,0.00948231,0.038678,0.070772,,13.127,-0.0512695,13.5551,-0.0143127,,-0.42807,-0.0369568,
-99.925,80.8726,0.90947,-0.00036694,0.00948231,0.038678,0.070772,,12.8237,-0.0215149,13.5993,-0.0498352,,-0.77562,0.0283203,
-94.1135,78.2024,0.909011,-0.00036694,0.00948231,0.038678,0.070772,,13.1129,-0.0369568,13.5348,0.00244141,,-0.421844,-0.0393982,
81.5281,155.272,1.14009,-0.00036694,0.00948231,0.038678,0.070772,,15.0569,4.96301,14.9502,2.69034,,0.106689,2.27267,
106.629,116.844,1.47492,-0.00036694,0.00948231,0.038678,0.070772,,15.7438,3.91122,15.4795,2.12802,,0.264252,1.7832,
38.8029,161.907,0.975181,-0.00036694,0.00948231,0.038678,0.070772,,13.5688,4.45474,14.0814,2.26859,,-0.512512,2.18616,
116.171,123.603,1.4765,-0.00036694,0.00948231,0.038678,0.070772,,15.9864,4.37238,15.775,2.38058,,0.211365,1.99179,
115.868,144.987,1.51761,-0.00036694,0.00948231,0.038678,0.070772,,16.5393,5.15158,15.7451,2.76239,,0.794159,2.38919,
-102.587,82.2702,0.911381,-0.00036694,0.00948231,0.038678,0.070772,,12.8755,0.035675,13.6333,-0.0767212,,-0.757828,0.112396,
-95.956,78.2039,0.909536,-0.00036694,0.00948231,0.038678,0.070772,,13.0594,-0.0385437,13.5548,-0.0139465,,-0.495392,-0.0245972,
105.561,117.009,1.46325,-0.00036694,0.00948231,0.038678,0.070772,,15.7456,3.8136,15.453,2.1232,,0.292603,1.6904,
80.0328,80.9449,1.53558,-0.00036694,0.00948231,0.038678,0.070772,,14.319,1.99771,14.7396,1.21573,,-0.420593,0.781982,
122.626,140.834,1.53878,-0.00036694,0.00948231,0.038678,0.070772,,16.7527,5.14047,15.9549,2.77634,,0.797729,2.36414,
45.8181,159.307,0.940311,-0.00036694,0.00948231,0.038678,0.070772,,13.7659,4.35455,14.2317,2.41312,,-0.46579,1.94144,
116.004,144.133,1.52747,-0.00036694,0.00948231,0.038678,0.070772,,16.5074,5.1066,15.7448,2.74246,,0.762665,2.36414,
87.2475,151.582,1.1763,-0.00036694,0.00948231,0.038678,0.070772,,15.1978,5.03903,15.0821,2.68341,,0.115662,2.35562,
-101.879,81.0725,0.910953,-0.00036694,0.00948231,0.038678,0.070772,,12.9614,-0.0354004,13.6242,-0.0688477,,-0.662811,0.0334473,
82.4233,79.646,1.53638,-0.00036694,0.00948231,0.038678,0.070772,,14.4377,2.03418,14.797,1.21701,,-0.359283,0.817169,
105.474,115.836,1.47851,-0.00036694,0.00948231,0.038678,0.070772,,15.7322,3.70337,15.4434,2.09308,,0.288788,1.61029,
93.7464,108.867,1.44885,-0.00036694,0.00948231,0.038678,0.070772,,15.2189,3.00821,15.1223,1.84036,,0.0966187,1.16785,
42.5129,142.341,0.94465,-0.00036694,0.00948231,0.038678,0.070772,,13.6023,4.03857,14.1642,2.09753,,-0.56189,1.94104,
128.891,130.065,1.48638,-0.00036694,0.00948231,0.038678,0.070772,,16.8334,4.89206,16.1956,2.68234,,0.637756,2.20972,
115.561,143.969,1.51016,-0.00036694,0.00948231,0.038678,0.070772,,16.4838,5.08688,15.7389,2.74252,,0.744873,2.34436,
105.561,117.009,1.46325,-0.00036694,0.00948231,0.038678,0.070772,,15.7456,3.8136,15.453,2.1232,,0.292603,1.6904,
123.649,138.377,1.52944,-0.00036694,0.00948231,0.038678,0.070772,,16.8303,5.07339,15.9937,2.74875,,0.836609,2.32465,
155.101,149.852,1.58698,-0.00036694,0.00948231,0.038678,0.070772,,18.3117,5.95123,17.1227,3.46384,,1.18903,2.4874,
155.237,130.636,1.5104,-0.00036694,0.00948231,0.038678,0.070772,,18.1947,5.25827,17.1752,3.06119,,1.01947,2.19708,
142.263,141.631,1.45861,-0.00036694,0.00948231,0.038678,0.070772,,17.6492,5.38083,16.699,3.14734,,0.950256,2.23349,
150.045,136.846,1.47339,-0.00036694,0.00948231,0.038678,0.070772,,17.9893,5.39993,16.9911,3.14978,,0.998138,2.25015,
186.503,129.699,1.49642,-0.00036694,0.00948231,0.038678,0.070772,,19.8774,5.75098,18.5632,3.49496,,1.31421,2.25601,
155.118,149.467,1.58698,-0.00036694,0.00948231,0.038678,0.070772,,18.3072,5.93994,17.1234,3.4552,,1.18387,2.48474,
159.719,125.813,1.51146,-0.00036694,0.00948231,0.038678,0.070772,,18.4553,5.12885,17.3586,3.00995,,1.09668,2.1189,
148.784,134.849,1.47454,-0.00036694,0.00948231,0.038678,0.070772,,17.959,5.32889,16.9406,3.08435,,1.01837,2.24454,
159.719,125.813,1.51146,-0.00036694,0.00948231,0.038678,0.070772,,18.4553,5.12885,17.3586,3.00995,,1.09668,2.1189,
178.785,136.786,1.51145,-0.00036694,0.00948231,0.038678,0.070772,,19.6754,6.18762,18.1915,3.56067,,1.48395,2.62695,
-160.813,-106.258,0.835121,-0.00036694,0.00948231,0.038678,0.070772,,14.9141,1.12495,14.5696,0.681831,,0.344482,0.443123,
-160.166,-52.3228,0.838662,-0.00036694,0.00948231,0.038678,0.070772,,14.4693,0.473877,14.5617,0.334518,,-0.092392,0.139359,
-124.968,48.289,0.907597,-0.00036694,0.00948231,0.038678,0.070772,,13.7453,-0.194901,13.9579,-0.162369,,-0.212616,-0.0325317,
-129.859,51.4005,0.911821,-0.00036694,0.00948231,0.038678,0.070772,,14.0238,-0.188782,14.0508,-0.203094,,-0.026947,0.0143127,
-161.811,-113.574,0.838649,-0.00036694,0.00948231,0.038678,0.070772,,15.0134,1.14203,14.6016,0.746735,,0.411789,0.395294,
207.294,10.5449,2.46814,-0.00036694,0.00948231,0.038678,0.070772,,18.4183,0.648163,19.0825,0.282074,,-0.664124,0.366089,
208.06,14.516,2.46979,-0.00036694,0.00948231,0.038678,0.070772,,18.3683,0.639099,19.1201,0.389496,,-0.751709,0.249603,
207.294,10.5449,2.46814,-0.00036694,0.00948231,0.038678,0.070772,,18.4183,0.648163,19.0825,0.282074,,-0.664124,0.366089,
-93.9446,-61.957,0.91552,-0.00036694,0.00948231,0.038678,0.070772,,13.3876,0.415009,13.54,0.00151062,,-0.152344,0.413498,
221.025,2.52292,2.6397,-0.00036694,0.00948231,0.038678,0.070772,,19.1511,0.661591,19.7299,0.0706787,,-0.578857,0.590912,
-10.5077,77.05,0.980668,-0.00036694,0.00948231,0.038678,0.070772,,12.7915,0.896484,13.4483,0.655548,,-0.656738,0.240936,
-6.07462,77.7405,0.990266,-0.00036694,0.00948231,0.038678,0.070772,,12.8795,0.914856,13.4836,0.69223,,-0.604034,0.222626,
-95.7492,78.2118,0.909536,-0.00036694,0.00948231,0.038678,0.070772,,13.1047,-0.0346985,13.5526,-0.0121765,,-0.447906,-0.022522,
106.856,116.087,1.47492,-0.00036694,0.00948231,0.038678,0.070772,,15.7217,3.86044,15.4863,2.11713,,0.235352,1.74332,
93.6622,98.0313,1.51144,-0.00036694,0.00948231,0.038678,0.070772,,15.0531,2.53308,15.0946,1.6297,,-0.0414734,0.903381,
72.9639,69.4886,1.55466,-0.00036694,0.00948231,0.038678,0.070772,,14.05,1.29105,14.5709,0.984131,,-0.520844,0.306915,
101.33,126.713,1.23924,-0.00036694,0.00948231,0.038678,0.070772,,15.5883,4.24539,15.4476,2.38849,,0.140747,1.8569,
112.181,142.038,1.46299,-0.00036694,0.00948231,0.038678,0.070772,,16.2539,4.97714,15.6553,2.68146,,0.598602,2.29568,
114.407,123.585,1.47407,-0.00036694,0.00948231,0.038678,0.070772,,16.0137,4.3638,15.7199,2.35745,,0.293793,2.00635,
112.181,142.038,1.46299,-0.00036694,0.00948231,0.038678,0.070772,,16.2539,4.97714,15.6553,2.68146,,0.598602,2.29568,
60.6995,160.271,0.948897,-0.00036694,0.00948231,0.038678,0.070772,,14.635,4.88651,14.5514,2.67667,,0.0835571,2.20984,
83.3671,134.396,1.15857,-0.00036694,0.00948231,0.038678,0.070772,,15.0145,4.23621,14.988,2.33813,,0.0265198,1.89807,
35.0636,157.727,0.96755,-0.00036694,0.00948231,0.038678,0.070772,,13.4736,4.31161,14.0172,2.15695,,-0.543549,2.15466,
38.0634,144.865,0.946118,-0.00036694,0.00948231,0.038678,0.070772,,13.4821,3.97049,14.0793,2.06125,,-0.597198,1.90924,
-96.7022,79.9913,0.909697,-0.00036694,0.00948231,0.038678,0.070772,,12.9512,-0.0259399,13.5631,-0.0210266,,-0.611877,-0.00491333,
91.8237,99.1997,1.50562,-0.00036694,0.00948231,0.038678,0.070772,,14.9447,2.53784,15.0476,1.63138,,-0.102936,0.906464,
18.3322,152.476,1.01069,-0.00036694,0.00948231,0.038678,0.070772,,13.2612,3.85739,13.7468,1.73944,,-0.485596,2.11795,
187.83,139.322,1.58774,-0.00036694,0.00948231,0.038678,0.070772,,20.1657,6.36398,18.558,3.72394,,1.60767,2.64005,
153.787,149.82,1.57704,-0.00036694,0.00948231,0.038678,0.070772,,18.2946,5.92221,17.0758,3.44699,,1.21881,2.47522,
172.029,143.025,1.60633,-0.00036694,0.00948231,0.038678,0.070772,,19.5382,6.16016,17.8234,3.56329,,1.71478,2.59686,
181.126,131.611,1.48191,-0.00036694,0.00948231,0.038678,0.070772,,19.7452,5.79391,18.3219,3.47647,,1.42328,2.31744,
135.202,94.9599,1.63786,-0.00036694,0.00948231,0.038678,0.070772,,16.5951,3.08069,16.3403,1.96857,,0.254791,1.11212,
159.58,125.007,1.51146,-0.00036694,0.00948231,0.038678,0.070772,,18.4409,5.10419,17.3529,2.98874,,1.08807,2.11545,
197.976,150.108,1.78542,-0.00036694,0.00948231,0.038678,0.070772,,21.0174,7.12332,18.9203,4.0813,,2.09711,3.04202,
186.106,130.51,1.49917,-0.00036694,0.00948231,0.038678,0.070772,,19.8786,5.80524,18.5422,3.50958,,1.33643,2.29565,
171.678,142.032,1.59719,-0.00036694,0.00948231,0.038678,0.070772,,19.4813,6.11423,17.8138,3.53784,,1.66748,2.57639,
180.86,132.097,1.48046,-0.00036694,0.00948231,0.038678,0.070772,,19.752,5.78705,18.3107,3.48624,,1.44128,2.30081,
171.877,140.022,1.58575,-0.00036694,0.00948231,0.038678,0.070772,,19.3938,6.0332,17.8299,3.49686,,1.5639,2.53635,
181.671,138.469,1.51018,-0.00036694,0.00948231,0.038678,0.070772,,19.8572,6.23251,18.3255,3.64935,,1.53168,2.58316,
172.608,137.633,1.55062,-0.00036694,0.00948231,0.038678,0.070772,,19.2347,5.96606,17.8855,3.46695,,1.34924,2.49911,
-123.121,55.2916,0.923932,-0.00036694,0.00948231,0.038678,0.070772,,13.7327,-0.196594,13.9493,-0.18483,,-0.216614,-0.0117645,
-121.071,55.2789,0.92566,-0.00036694,0.00948231,0.038678,0.070772,,13.6969,-0.199707,13.9173,-0.173325,,-0.220367,-0.0263824,
-79.7166,4.3604,0.897116,-0.00036694,0.00948231,0.038678,0.070772,,13.7296,4.24431,13.3974,0.00767517,,0.332184,4.23663,
-79.8133,-13.0674,0.897327,-0.00036694,0.00948231,0.038678,0.070772,,11.6847,-8.92392,13.3983,-0.0228271,,-1.71356,-8.90109,
-77.55,14.5528,0.902839,-0.00036694,0.00948231,0.038678,0.070772,,12.7461,-1.42667,13.3878,0.0281219,,-0.641754,-1.45479,
216.578,12.0137,2.55115,-0.00036694,0.00948231,0.038678,0.070772,,18.7135,0.653793,19.5259,0.332184,,-0.812439,0.321609,
218.095,10.3121,2.5925,-0.00036694,0.00948231,0.038678,0.070772,,18.7589,0.661209,19.5916,0.286255,,-0.832703,0.374954,
